"","Parm","Average_Likelihood","ID"
"result.34",0.531736853788607,2.25192944862346e-97,105
"result.35",0.560158068959136,2.2492076944716e-97,105
"result.36",0.688894984135404,2.25302132409912e-97,105
"result.37",0.518342558043078,2.2583778016719e-97,105
"result.38",0.936405850241426,2.24725307018139e-97,105
"result.39",0.978739081695676,2.24725305655845e-97,105
"result.40",0.125946785435081,7.33111160957725e-88,105
"result.41",0.882996523578186,2.24725330629728e-97,105
"result.42",0.138401162822265,1.128559175272e-87,105
"result.43",0.465988300901372,3.14514315344948e-95,105
"result.44",0.737103120784741,1.55634323709705e-94,105
"result.45",0.193338136738166,6.93832134213676e-96,105
"result.46",0.395821514653508,1.07934507084703e-96,105
"result.47",0.104275874758605,1.90697194095765e-63,105
"result.48",0.508682942597661,2.2583778016719e-97,105
"result.49",0.524588582848664,2.2583778016719e-97,105
"result.50",0.614259764170274,2.24806580722879e-97,105
"result.51",0.152630932098255,6.89501287581231e-95,105
"result.52",0.287901896403637,2.73208827191426e-94,105
"result.53",0.1610185475857,2.54025487326167e-94,105
"result.54",0.950834712069482,2.24725306044429e-97,105
"result.55",0.263505076065194,4.20149050587629e-96,105
"result.56",0.206996283843182,4.20391399945824e-96,105
"result.57",0.176973366835155,9.87568284759332e-96,105
"result.58",0.800664992381353,3.40508171077196e-97,105
"result.59",0.544293738417327,2.2492076944716e-97,105
"result.60",0.632500338940881,2.24758938293646e-97,105
"result.61",0.995016987046693,2.24725305501112e-97,105
"result.62",0.835298123431858,2.24725689829372e-97,105
"result.63",0.94101321154274,2.24725307018139e-97,105
"result.64",0.403671148004942,1.07932387129797e-96,105
"result.65",0.724199152307119,4.08235083638671e-95,105
"result.66",0.345147137064487,2.08468066570303e-96,105
"result.67",0.588778823616449,2.2492076944716e-97,105
"result.68",0.0795301753189415,2.92618788512481e-76,105
"result.69",0.184906738111749,9.4969349802602e-94,105
"result.70",0.296474082286004,3.2906201067975e-96,105
"result.71",0.908151823584922,2.24725315524346e-97,105
"result.72",0.362597415319178,1.07932373280692e-96,105
"result.73",0.774298624100629,2.55617633878074e-97,105
"result.74",0.237578301539179,4.20162640594034e-96,105
"result.75",0.718672979988623,8.02625635327344e-95,105
"result.76",0.841376248612069,2.2472643577988e-97,105
"result.77",0.602939475378953,2.24806580722879e-97,105
"result.78",0.674122717566788,2.24739171778588e-97,105
"result.79",0.691676738308743,8.2130236984923e-97,105
"result.80",0.96717080967268,2.24725305655845e-97,105
"result.81",0.496467082186136,2.58089846984934e-97,105
"result.82",0.762968589332886,1.54649083576555e-94,105
"result.83",0.21162392168073,4.20199594004063e-96,105
"result.84",0.112815090971999,1.92966519323855e-76,105
"result.85",0.338152897560503,2.084680665707e-96,105
"result.86",0.795102556387428,1.74979404570591e-95,105
"result.87",0.01551425044192,1.64514096962775e-128,105
"result.88",0.142585806907155,9.62897266327753e-93,105
"result.89",0.378493624834809,1.07932373279548e-96,105
"result.90",0.443624674477614,3.07512235681686e-94,105
"result.91",0.813660665999632,2.24873428912801e-97,105
"result.92",0.878189614843577,2.24725330629734e-97,105
"result.93",0.326744668120518,2.08468066571281e-96,105
"result.94",0.310484397842083,2.08468066601605e-96,105
"result.95",0.352436097725295,2.08468066570303e-96,105
"result.96",0.0221918676095083,3.7858713906126e-192,105
"result.97",0.75405547517119,6.06052396481972e-95,105
"result.98",0.559987638832536,2.2492076944716e-97,105
"result.99",0.421568955699913,4.06487012124282e-96,105
"result.100",0.622415836430155,2.24806580722879e-97,105
"result.1",0.0948297634720802,4.49430482073361e-47,106
"result.2",0.0884105533408001,2.14491365582188e-60,106
"result.3",0.0545514586404897,9.81044325358346e-129,106
"result.4",0.478605173069518,3.00815110143271e-109,106
"result.5",0.866761023872532,2.24658056669586e-109,106
"result.6",0.00727583089610562,3.03072817558701e-103,106
"result.7",0.459783256675582,6.11226876232923e-109,106
"result.8",0.221952676849905,4.20036617015475e-108,106
"result.9",0.891466545392759,2.24657926511814e-109,106
"result.10",0.384981208599638,3.14729045329153e-108,106
"result.11",0.827687243046239,2.24658285284831e-109,106
"result.12",0.662900771219283,1.71441272987081e-107,106
"result.13",0.487051427331753,3.00815110143271e-109,106
"result.14",0.910833428469487,2.24657911410963e-109,106
"result.15",0.78094377207337,2.24658285284888e-109,106
"result.16",0.655861737306695,1.39464225113008e-107,106
"result.17",0.924012787016109,2.24657911410963e-109,106
"result.18",0.0465096989902668,3.12574644380024e-152,106
"result.19",0.0662331716739573,3.94700668060645e-102,106
"result.20",0.279248331862036,7.69293309532384e-105,106
"result.21",0.436578295216896,6.21152793188981e-109,106
"result.22",0.248840770982206,4.27433245723948e-108,106
"result.23",0.418399909259751,9.76019996573266e-107,106
"result.24",0.309421631898731,2.08405538687199e-108,106
"result.25",0.57803937057266,2.24853306711607e-109,106
"result.26",0.856582946556155,2.24658285284831e-109,106
"result.27",0.595781366685405,2.24739152234811e-109,106
"result.28",0.256551903830841,5.3648433064015e-108,106
"result.29",0.0379795107268728,6.90153235386306e-170,106
"result.30",0.645690330581274,4.39712899526259e-109,106
"result.31",0.988014439549297,2.24657901390735e-109,106
"result.32",0.702144856953528,1.96588388606362e-107,106
"result.33",0.749746556151658,2.24663686577666e-109,106
"result.34",0.531736853788607,2.25125400488214e-109,106
"result.35",0.560158068959136,2.24853306709325e-109,106
"result.36",0.688894984135404,1.09573592136253e-106,106
"result.37",0.518342558043078,2.25770042381144e-109,106
"result.38",0.936405850241426,2.24657902907306e-109,106
"result.39",0.978739081695676,2.24657901545422e-109,106
"result.40",0.125946785435081,1.0635486979935e-96,106
"result.41",0.882996523578186,2.24657926511814e-109,106
"result.42",0.138401162822265,6.24229031521709e-100,106
"result.43",0.465988300901372,3.9724911570649e-109,106
"result.44",0.737103120784741,2.24698453325108e-109,106
"result.45",0.193338136738166,4.21455872295418e-108,106
"result.46",0.395821514653508,3.10482005077981e-106,106
"result.47",0.104275874758605,1.302472106771e-55,106
"result.48",0.508682942597661,2.25770042381144e-109,106
"result.49",0.524588582848664,2.25770042381144e-109,106
"result.50",0.614259764170274,2.24739152237091e-109,106
"result.51",0.152630932098255,2.25626467889553e-105,106
"result.52",0.287901896403637,2.08405544284781e-108,106
"result.53",0.1610185475857,2.67676732118866e-105,106
"result.54",0.950834712069482,2.24657901933882e-109,106
"result.55",0.263505076065194,6.94837500844345e-106,106
"result.56",0.206996283843182,4.20153296858644e-108,106
"result.57",0.176973366835155,4.33003638745679e-105,106
"result.58",0.800664992381353,2.24658285284831e-109,106
"result.59",0.544293738417327,2.24853306709325e-109,106
"result.60",0.632500338940881,2.24892676391014e-109,106
"result.61",0.995016987046693,2.24657901390735e-109,106
"result.62",0.835298123431858,2.24658285284831e-109,106
"result.63",0.94101321154274,2.24657902907306e-109,106
"result.64",0.403671148004942,1.10963290777105e-106,106
"result.65",0.724199152307119,2.73465600671455e-109,106
"result.66",0.345147137064487,2.08405538656333e-108,106
"result.67",0.588778823616449,2.24853306709453e-109,106
"result.68",0.0795301753189415,5.57962448398373e-91,106
"result.69",0.184906738111749,4.77699732602325e-108,106
"result.70",0.296474082286004,2.08405538728425e-108,106
"result.71",0.908151823584922,2.24657911410963e-109,106
"result.72",0.362597415319178,1.07906667536233e-108,106
"result.73",0.774298624100629,2.24658847307696e-109,106
"result.74",0.237578301539179,4.24355714256401e-108,106
"result.75",0.718672979988623,2.29641209815157e-109,106
"result.76",0.841376248612069,2.24658285284831e-109,106
"result.77",0.602939475378953,2.24739152234811e-109,106
"result.78",0.674122717566788,1.71441272987081e-107,106
"result.79",0.691676738308743,1.48898494691434e-107,106
"result.80",0.96717080967268,2.24657901545422e-109,106
"result.81",0.496467082186136,2.57915224270012e-109,106
"result.82",0.762968589332886,2.24660453090114e-109,106
"result.83",0.21162392168073,4.20073559288139e-108,106
"result.84",0.112815090971999,1.05764586570821e-74,106
"result.85",0.338152897560503,2.0840553865673e-108,106
"result.86",0.795102556387428,2.24658285284888e-109,106
"result.87",0.01551425044192,4.57936025392756e-129,106
"result.88",0.142585806907155,6.04044056853202e-103,106
"result.89",0.378493624834809,1.07903068882845e-108,106
"result.90",0.443624674477614,6.11272200727896e-109,106
"result.91",0.813660665999632,2.24658285284831e-109,106
"result.92",0.878189614843577,2.24657926511814e-109,106
"result.93",0.326744668120518,2.0840553865731e-108,106
"result.94",0.310484397842083,2.08405538687199e-108,106
"result.95",0.352436097725295,2.08405538656742e-108,106
"result.96",0.0221918676095083,2.60971160550813e-193,106
"result.97",0.75405547517119,2.24660224202396e-109,106
"result.98",0.559987638832536,2.24853306709325e-109,106
"result.99",0.421568955699913,4.36781452703148e-107,106
"result.100",0.622415836430155,2.24739175425994e-109,106
"result.1",0.0948297634720802,3.63615331814614e-83,107
"result.2",0.0884105533408001,3.78164466115928e-71,107
"result.3",0.0545514586404897,4.21256397031917e-117,107
"result.4",0.478605173069518,2.47129736356499e-116,107
"result.5",0.866761023872532,2.24613132204331e-117,107
"result.6",0.00727583089610562,1.35728922336122e-112,107
"result.7",0.459783256675582,1.16989254511022e-114,107
"result.8",0.221952676849905,4.19921439526004e-116,107
"result.9",0.891466545392759,2.24613002072593e-117,107
"result.10",0.384981208599638,1.07878423278893e-116,107
"result.11",0.827687243046239,2.41818373258208e-117,107
"result.12",0.662900771219283,2.24626825632316e-117,107
"result.13",0.487051427331753,3.07181512380585e-117,107
"result.14",0.910833428469487,2.24612986567514e-117,107
"result.15",0.78094377207337,1.25734755824242e-114,107
"result.16",0.655861737306695,2.24646592535688e-117,107
"result.17",0.924012787016109,2.24612986567514e-117,107
"result.18",0.0465096989902668,1.52525519307182e-146,107
"result.19",0.0662331716739573,2.08840125759638e-96,107
"result.20",0.279248331862036,1.00658567901118e-114,107
"result.21",0.436578295216896,4.70343866950161e-115,107
"result.22",0.248840770982206,4.19921408336975e-116,107
"result.23",0.418399909259751,1.10671458351572e-116,107
"result.24",0.309421631898731,2.08366733703406e-116,107
"result.25",0.57803937057266,2.24808342792685e-117,107
"result.26",0.856582946556155,2.24613472347282e-117,107
"result.27",0.595781366685405,2.24694211145641e-117,107
"result.28",0.256551903830841,4.19921408336975e-116,107
"result.29",0.0379795107268728,8.87939004119409e-165,107
"result.30",0.645690330581274,2.24646592530478e-117,107
"result.31",0.988014439549297,2.24612976549296e-117,107
"result.32",0.702144856953528,2.31282355654618e-117,107
"result.33",0.749746556151658,9.56269232851404e-115,107
"result.34",0.531736853788607,2.25080382160979e-117,107
"result.35",0.560158068959136,2.24808342792685e-117,107
"result.36",0.688894984135404,2.24629377341873e-117,107
"result.37",0.518342558043078,2.25724895144867e-117,107
"result.38",0.936405850241426,2.24612978065558e-117,107
"result.39",0.978739081695676,2.24612976703952e-117,107
"result.40",0.125946785435081,1.67051328960761e-108,107
"result.41",0.882996523578186,2.24613001665352e-117,107
"result.42",0.138401162822265,5.63756249456422e-110,107
"result.43",0.465988300901372,1.31444536135578e-114,107
"result.44",0.737103120784741,6.00843687919812e-115,107
"result.45",0.193338136738166,6.36828318229094e-114,107
"result.46",0.395821514653508,1.07878438032039e-116,107
"result.47",0.104275874758605,3.58047007963075e-86,107
"result.48",0.508682942597661,2.2572489514488e-117,107
"result.49",0.524588582848664,2.25724895144867e-117,107
"result.50",0.614259764170274,2.24694211145641e-117,107
"result.51",0.152630932098255,3.39676266528703e-115,107
"result.52",0.287901896403637,7.42879362441374e-114,107
"result.53",0.1610185475857,3.39465578384095e-115,107
"result.54",0.950834712069482,2.24612977092335e-117,107
"result.55",0.263505076065194,4.19921417107134e-116,107
"result.56",0.206996283843182,2.21881656266989e-115,107
"result.57",0.176973366835155,7.26458179425436e-116,107
"result.58",0.800664992381353,8.42454053049261e-116,107
"result.59",0.544293738417327,2.24808342792685e-117,107
"result.60",0.632500338940881,2.24646592530478e-117,107
"result.61",0.995016987046693,2.24612976549296e-117,107
"result.62",0.835298123431858,2.24620339136006e-117,107
"result.63",0.94101321154274,2.24612978065558e-117,107
"result.64",0.403671148004942,1.07878423333574e-116,107
"result.65",0.724199152307119,4.16876089396042e-116,107
"result.66",0.345147137064487,2.083638637999e-116,107
"result.67",0.588778823616449,2.24808342792685e-117,107
"result.68",0.0795301753189415,5.37862146616794e-85,107
"result.69",0.184906738111749,2.11570073925458e-115,107
"result.70",0.296474082286004,3.66099637131043e-115,107
"result.71",0.908151823584922,2.24612986567616e-117,107
"result.72",0.362597415319178,1.07878423278893e-116,107
"result.73",0.774298624100629,3.76114207373973e-116,107
"result.74",0.237578301539179,4.19921410156448e-116,107
"result.75",0.718672979988623,1.27938167273643e-115,107
"result.76",0.841376248612069,2.26781736925853e-117,107
"result.77",0.602939475378953,2.24694211145641e-117,107
"result.78",0.674122717566788,2.24626825632316e-117,107
"result.79",0.691676738308743,2.36216271308415e-117,107
"result.80",0.96717080967268,2.24612976703952e-117,107
"result.81",0.496467082186136,2.71829240059909e-117,107
"result.82",0.762968589332886,1.36482131840616e-114,107
"result.83",0.21162392168073,4.20149531659686e-116,107
"result.84",0.112815090971999,6.26555817152176e-94,107
"result.85",0.338152897560503,2.083638637999e-116,107
"result.86",0.795102556387428,1.25734755824242e-114,107
"result.87",0.01551425044192,9.34829081632493e-130,107
"result.88",0.142585806907155,1.47842520901685e-113,107
"result.89",0.378493624834809,1.07878423278893e-116,107
"result.90",0.443624674477614,1.93635738227215e-114,107
"result.91",0.813660665999632,3.19645068775758e-117,107
"result.92",0.878189614843577,2.24613002072593e-117,107
"result.93",0.326744668120518,2.083638637999e-116,107
"result.94",0.310484397842083,2.08363866719237e-116,107
